"","instituce","obor","spec_hlavni","zakl_vyzkum","obor_ekzaktnost","krize_rep","cinnost_matem","cinnost_model","cinnost_teori","cinnost_exper","cinnost_kateg","cinnost_vyvoj","kar_praxe","kar_titul","kar_citace","kar_nejlepsi","kar_kategorie","obor_dotovany","obor_konkuren","obor_tlak","obor_rychly","obor_priliv","obor_publikac","obor_medializ","obor_verejnos","obor_komplexn","obor_mensi","financ_vliv","financ_zajisti.objektivitu","financ_neduvera","financ_zajisti.nezavislost","dilema_predator","dilema_neinformoval","dilema_misogyn","dilema_kvoty","dilema_cinska.medicina","dilema_embryo","reg_Evropa","reg_Sev.Amerika","reg_Asie","reg_vsude.stejne","objekt_vnejsi.pohled","objekt_presnost","objekt_matematicka.konzistence","objekt_testovatelnost","objekt_nestrannost","objekt_priblizeni.pravde","objekt_shoda.s.realitou","objekt_kvantifikace","objekt_intersubjektivita","objekt_kriticke.mysleni","objekt_reprodukovatelnost","objekt_diskut","neobj_nerepre","neobj_hacking","neobj_positiv","neobj_popular","neobj_modmet","neobj_oversell","neobj_zbytecne","neobj_salam","frek_nerepre","frek_hacking","frek_positiv","frek_popular","frek_modmet","frek_oversell","frek_zbytecne","frek_salam"
"595","UK","Mat-Fyz-Info","Other","Ano","Menší",NA,"Ne","Ne","Ne","Ne","Ne","Ne","20 a více let","CSc./Ph.D.","Do 100","Ne","Vědecký pracovník do třídy VP1","Spíše ano","Spíše ne","Spíše ano","Spíše ne","Spíše ano","Spíše ne","Spíše ano","Spíše ne","Spíše ne","Rozhodně ne","Velmi často","Veřejné",NA,"Dlouhodobé","ano","ano","ne","ne","ano","ano","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ne","Někdy","Ne",NA,"Ne","Ne","Ne","Ano","Ano","Ano",10,40,60,70,60,60,60,70
"596","UK","Vědy o Zemi","Earth-Env","Ano","Menší",NA,"Ne","Ne","Ne","Ne","Ne","Ne","10–19 let","Docent","Do 1000","Ano","Akademický pracovník do třídy AP3","Rozhodně ne","Spíše ne","Spíše ne","Spíše ne","Rozhodně ne","Rozhodně ano","Spíše ano","Spíše ne","Spíše ano","Spíše ne","Někdy","Veřejné","Soukromé","Dlouhodobé","ano","ne","ne","ano","ano","ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Nikdy","Ano",NA,"Ano","Ne","Ne","Ano","Ano","Ano",20,0,20,20,20,60,20,60
"597","UK","Mat-Fyz-Info","Other","Ano","Větší","Nevýznamná","Ne","Ne","Ne","Ano","Ne","Ano","10–19 let","Docent","Více","Ne","Akademický pracovník do třídy AP3","Spíše ne","Spíše ne","Spíše ne","Rozhodně ano","Spíše ne","Spíše ano","Spíše ne","Spíše ne","Rozhodně ano","Spíše ne","Někdy","Veřejné","Soukromé","Dlouhodobé","ne","ano","ne","ano","ano","ano","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ano","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Nikdy","Ano","Ano","Ano","Ne","Ne",NA,"Ne","Ne",20,10,30,0,10,10,10,10
"598","UK","Biol-Medic","Math.","Ano","Menší","Není","Ne","Ano","Ne","Ne","Ne","Ne","20 a více let","Docent","Do 500","Ne","Akademický pracovník do třídy AP3","Rozhodně ne","Spíše ne","Spíše ano","Spíše ne","Rozhodně ne","Spíše ano","Spíše ano","Rozhodně ano","Spíše ano","Spíše ano","Velmi často",NA,"Soukromé","Nehraje roli","ne","ne","ne","ano","ano","ne","Ne","Ne","Ano","Ne","Ne","Ne","Ano","Ne","Ano","Ne","Ne","Ne","Ne","Ano","Ne","Zřídka","Ano","Ano","Ano","Ano","Ano","Ne","Ano","Ne",70,80,80,80,70,40,70,100
"599","UK","Chemie","Chemistry","Ano",NA,"Významná","Ne","Ne","Ne","Ano","Ne","Ne","10–19 let","CSc./Ph.D.","Do 5000","Ne","Akademický pracovník do třídy AP2","Spíše ne","Spíše ano","Spíše ano","Spíše ano","Spíše ano","Spíše ano","Spíše ne","Spíše ne","Spíše ne","Spíše ano","Někdy","Veřejné",NA,"Dlouhodobé","ne","ne","ne","ne","ano","ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ano","Ano","Někdy","Ano",NA,"Ano",NA,NA,"Ano","Ano","Ne",NA,NA,NA,40,40,80,60,30
"600","UK","Vědy o Zemi","Earth-Env","Ano",NA,NA,"Ne","Ne","Ne","Ne","Ano","Ne","20 a více let","Docent","Do 500","Ne","Akademický pracovník do třídy AP3","Rozhodně ne","Spíše ne","Spíše ano","Rozhodně ne","Spíše ne","Spíše ano","Spíše ano","Spíše ano","Rozhodně ano","Spíše ano","Velmi často","Nehraje roli","Nehraje roli","Dlouhodobé","ne","ano","ne","ne","ano","ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ano","Ne","Nikdy","Ano",NA,"Ano","Ne","Ano","Ano","Ano","Ne",10,NA,NA,10,70,50,10,40
"601","UK","Biol-Medic","Medicine","Ano","Větší","Významná","Ne","Ne","Ne","Ano","Ne","Ne","20 a více let","Profesor","Do 5000","Ano","Akademický pracovník do třídy AP4","Spíše ne","Spíše ano","Spíše ano","Spíše ne","Spíše ne","Spíše ne","Rozhodně ne","Spíše ne","Spíše ano","Spíše ano","Velmi často","Veřejné","Soukromé","Krátkodobé","ne","ne","ne","ano","ne","ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ano","Ano","Někdy","Ano",NA,"Ne",NA,"Ano","Ano","Ano","Ano",50,NA,30,60,60,80,60,70
"602","UK","Biol-Medic","Medicine","Ano","Větší",NA,"Ne","Ne","Ano","Ne","Ne","Ne","10–19 let","Profesor","Do 5000","Ne","Akademický pracovník do třídy AP4","Spíše ne","Rozhodně ano","Rozhodně ano","Spíše ano","Spíše ne","Rozhodně ano","Rozhodně ne","Spíše ne","Rozhodně ano","Rozhodně ano","Někdy","Veřejné",NA,"Dlouhodobé","ne","ano","ne","ano","ano","ano","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ano","Ano","Někdy","Ano",NA,"Ano","Ne","Ne",NA,"Ne","Ne",50,NA,80,80,70,70,80,60
"603","UK","Chemie","Chemistry","Ano","Větší","Významná","Ne","Ne","Ano","Ne","Ano","Ne","10–19 let","Docent","Do 5000","Ne","Akademický pracovník do třídy AP3","Spíše ne","Spíše ne","Spíše ne","Spíše ne","Rozhodně ne","Spíše ne","Spíše ne","Rozhodně ne",NA,"Spíše ne","Velmi často",NA,"Nehraje roli","Dlouhodobé","ano","ne","ne","ne","ano","ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ano","Ne","Ne","Ne","Ano","Zřídka","Ano",NA,"Ano","Ano",NA,"Ano",NA,NA,20,0,30,30,0,30,20,20
"604","UK","Biol-Medic","Biology","Ano",NA,"Není","Ne","Ne","Ne","Ano","Ne","Ne","10–19 let","CSc./Ph.D.","Do 500","Ne","Akademický pracovník do třídy AP2","Rozhodně ne","Rozhodně ne","Rozhodně ano","Spíše ano","Spíše ano","Spíše ano","Rozhodně ne","Spíše ano","Rozhodně ne","Spíše ne","Velmi často",NA,"Soukromé",NA,"ne","ne","ano","ano","ano","ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ne","Nikdy","Ano",NA,"Ne","Ano",NA,"Ano","Ano","Ano",0,NA,80,40,NA,30,60,30
"605","UK","Biol-Medic","Medicine","Ne","Menší",NA,"Ne","Ne","Ne","Ne","Ne","Ne","10–19 let","Mgr./Ing.","Do 500","Ano",NA,"Rozhodně ne","Spíše ne","Spíše ne","Spíše ne","Spíše ne","Spíše ne","Rozhodně ne","Rozhodně ne","Spíše ano","Rozhodně ne","Velmi často","Nehraje roli","Soukromé","Dlouhodobé","ne","ne","ne","ano","ano","ano","Ne","Ne","Ano","Ne","Ne","Ne","Ano","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ano","Zřídka","Ano","Ano","Ano","Ne","Ano","Ano","Ne","Ne",50,20,60,10,30,40,20,40
"606","UK","Biol-Ekol","Biology","Ano","Menší","Významná","Ne","Ne","Ne","Ne","Ano","Ne","10–19 let","CSc./Ph.D.","Do 500","Ne","Akademický pracovník do třídy AP2","Rozhodně ne","Spíše ano","Spíše ano","Spíše ne","Spíše ano","Rozhodně ano","Spíše ne","Spíše ne","Rozhodně ano","Rozhodně ne","Velmi často","Veřejné","Nehraje roli","Dlouhodobé","ano","ano","ne","ne","ano","ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ano","Ano","Někdy","Ne","Ano","Ano","Ne","Ne","Ne","Ne","Ne",40,30,70,40,70,40,NA,80
"607","UK","Biol-Medic","Biology","Ano","Menší","Významná","Ne","Ne","Ne","Ano","Ne","Ne","10–19 let","CSc./Ph.D.","Do 100","Ne","Akademický pracovník do třídy AP2","Spíše ano","Rozhodně ano","Spíše ano","Spíše ano","Spíše ano","Spíše ano","Spíše ne","Spíše ne","Rozhodně ano","Rozhodně ne","Někdy","Veřejné","Nehraje roli","Dlouhodobé","ano","ne","ne","ne","ne","ano","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ano","Ano","Ano","Ne","Ne","Ne","Ne","Někdy","Ano",NA,"Ano","Ne","Ne","Ano","Ne","Ne",70,NA,90,60,70,30,30,50
"608","UK","Biol-Medic","Biology","Ne",NA,"Významná","Ne","Ne","Ano","Ne","Ne","Ne","20 a více let","Docent","Do 500","Ne","Akademický pracovník do třídy AP2","Rozhodně ne","Spíše ne",NA,"Spíše ne","Spíše ne","Spíše ano","Spíše ne","Rozhodně ne","Spíše ano","Spíše ano","Velmi často","Veřejné",NA,"Dlouhodobé","ano","ne","ne","ne","ne","ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Zřídka","Ano",NA,"Ano","Ano","Ano","Ano","Ano","Ano",80,NA,80,80,80,80,80,80
"609","UK","Biol-Medic","Medicine","Ne","Větší","Významná","Ne","Ne","Ano","Ne","Ne","Ne","10–19 let","Docent","Do 500","Ne","Akademický pracovník do třídy AP3","Spíše ne","Spíše ne","Spíše ano","Spíše ano","Spíše ne","Spíše ano","Spíše ano","Spíše ano","Spíše ano","Rozhodně ne","Velmi často","Veřejné","Nehraje roli","Dlouhodobé","ano","ne","ne","ano","ano","ano","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ano","Někdy","Ano","Ano","Ano","Ne","Ano","Ano","Ano","Ano",60,60,80,80,70,70,80,30
"610","UK","Biol-Medic","Biology","Ano",NA,"Významná","Ne","Ne","Ne","Ano","Ne","Ne","10–19 let","CSc./Ph.D.","Do 100","Ne","Akademický pracovník do třídy AP2","Spíše ne","Spíše ano","Rozhodně ano","Spíše ne","Rozhodně ano","Rozhodně ano","Spíše ne","Spíše ne","Rozhodně ano","Spíše ne","Velmi často","Veřejné",NA,"Dlouhodobé","ne","ano","ne","ne","ne","ano","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ano","Ano","Zřídka","Ano","Ano","Ano",NA,"Ne","Ano",NA,NA,40,20,70,10,40,20,20,10
"611","UK","Biol-Ekol","Biology","Ano","Větší",NA,"Ano","Ne","Ne","Ne","Ne","Ne","10–19 let","CSc./Ph.D.","Do 500","Ano","Vědecký pracovník do třídy VP1","Rozhodně ne","Spíše ano","Spíše ne","Rozhodně ano","Spíše ano","Spíše ano","Spíše ne","Rozhodně ano","Rozhodně ano","Rozhodně ano","Velmi často",NA,NA,"Dlouhodobé","ne","ano","ne","ano","ano","ano","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ano","Ne","Ne","Ne","Ne","Ano","Ne","Někdy","Ano",NA,"Ano","Ne","Ne","Ano","Ne","Ne",70,NA,60,80,80,70,80,70
"612","UK","Biol-Medic","Medicine","Ne","Menší","Nevýznamná","Ne","Ne","Ne","Ne","Ne","Ne","10–19 let","CSc./Ph.D.","Do 500","Ne","Vědecký pracovník do třídy VP2","Rozhodně ne","Spíše ne","Spíše ne","Spíše ano","Rozhodně ne","Spíše ne","Spíše ano","Spíše ne","Rozhodně ne","Spíše ne","Velmi často","Veřejné",NA,"Nehraje roli","ano","ano","ano","ne","ne","ne","Ne","Ne","Ano","Ne","Ne","Ano","Ne","Ano","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Zřídka","Ano",NA,"Ano","Ne","Ano","Ano","Ano","Ne",40,NA,60,30,30,60,NA,60
"613","UK","Biol-Medic","Medicine","Ne","Menší",NA,"Ne","Ne","Ne","Ano","Ne","Ne","20 a více let","Profesor","Do 1000","Ne","Akademický pracovník do třídy AP2","Spíše ne","Spíše ne","Spíše ne","Spíše ne","Rozhodně ne","Spíše ano","Spíše ano","Spíše ne","Rozhodně ne","Rozhodně ne","Vždy","Veřejné","Soukromé","Dlouhodobé","ano","ne","ano","ne","ano","ano","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ano","Ano","Ne","Ne","Ne","Ne","Zřídka","Ano",NA,"Ano","Ano",NA,"Ano",NA,"Ne",80,0,70,20,10,60,10,70
"614","UK","Biol-Medic","Medicine","Ne","Menší",NA,"Ne","Ne","Ne","Ne","Ne","Ne","20 a více let","CSc./Ph.D.","Do 1000","Ano",NA,"Rozhodně ne","Rozhodně ne","Spíše ne","Rozhodně ano","Rozhodně ne","Rozhodně ne","Rozhodně ne","Rozhodně ne","Spíše ano","Spíše ano","Někdy",NA,"Nehraje roli",NA,"ne","ne","ne","ne","ano","ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ano","Ne","Ano","Ne","Ne","Někdy","Ano",NA,"Ano",NA,NA,"Ano",NA,"Ne",80,NA,90,50,NA,50,10,50
"615","UK","Biol-Medic","Biology","Ano","Menší","Nevýznamná","Ne","Ne","Ano","Ne","Ano","Ne","20 a více let","CSc./Ph.D.","Do 5000","Ne",NA,"Rozhodně ne","Rozhodně ano","Spíše ano","Spíše ano","Rozhodně ne",NA,"Spíše ano","Rozhodně ne","Rozhodně ano","Rozhodně ne","Velmi často","Nehraje roli","Soukromé","Dlouhodobé","ne","ne","ne","ano","ano","ne","Ne","Ano","Ano","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ano","Ano","Zřídka","Ne",NA,"Ano","Ne","Ne","Ano","Ne","Ne",30,30,20,10,20,40,30,30
"616","UK","Biol-Medic","Medicine","Ne","Menší",NA,"Ne","Ne","Ne","Ne","Ne","Ne","20 a více let","Docent","Do 100","Ano","Akademický pracovník do třídy AP3","Rozhodně ne","Spíše ne","Rozhodně ne","Spíše ne","Rozhodně ne","Spíše ne","Spíše ne","Spíše ne","Rozhodně ne","Spíše ano","Velmi často","Veřejné","Nehraje roli","Dlouhodobé","ne","ne","ne","ano","ne","ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ano","Ne","Ne","Ne","Ano","Nikdy","Ano",NA,"Ano","Ano","Ano","Ano","Ano","Ano",20,NA,30,40,20,20,20,NA
"617","UK","Biol-Medic","Physics","Ano","Větší",NA,"Ne","Ano","Ne","Ano","Ne","Ne","5–9 let","CSc./Ph.D.","Do 500","Ne","Akademický pracovník do třídy AP2","Spíše ne","Spíše ne","Rozhodně ano","Spíše ne","Spíše ne","Spíše ano","Spíše ne","Spíše ne","Spíše ne","Spíše ano","Velmi často","Veřejné",NA,NA,"ne","ne","ano","ne","ne","ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ano","Ne","Zřídka","Ano","Ano","Ano","Ano","Ano","Ano","Ano","Ano",10,40,40,40,0,0,0,0
"618","UK","Mat-Fyz-Info","Math.","Ano","Větší","Významná","Ano","Ne","Ne","Ne","Ne","Ne","5–9 let","CSc./Ph.D.","Do 100","Ne","Akademický pracovník do třídy AP2","Spíše ano","Spíše ano","Spíše ano","Spíše ano","Spíše ano","Rozhodně ano","Rozhodně ano","Spíše ano","Rozhodně ano","Spíše ano","Vždy","Nehraje roli",NA,"Dlouhodobé","ne","ano","ne","ne","ano","ne","Ne","Ne","Ano","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ano","Zřídka","Ano","Ano","Ano","Ano","Ano","Ano","Ne","Ano",70,NA,90,80,90,80,80,80
"619","UK","Apl. fyzika","Physics","Ano","Větší","Není","Ne","Ne","Ne","Ano","Ne","Ne","20 a více let","DrSc./DSc.","Do 5000","Ne",NA,"Spíše ne","Spíše ano","Spíše ne","Spíše ano","Spíše ne","Spíše ano","Spíše ne","Spíše ne","Spíše ano","Rozhodně ne","Zřídka","Veřejné","Nehraje roli","Dlouhodobé","ano","ano","ne","ne","ne","ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Nikdy",NA,NA,"Ano",NA,NA,NA,"Ano","Ne",10,0,0,0,10,0,10,10
"620","UK","Biol-Medic","Biology","Ano","Větší","Nevýznamná","Ne","Ne","Ne","Ano","Ne","Ne","20 a více let","CSc./Ph.D.","Do 1000","Ne","Akademický pracovník do třídy AP2","Spíše ne","Spíše ano","Spíše ano","Spíše ne","Spíše ne","Spíše ano","Spíše ne","Spíše ano","Rozhodně ano","Rozhodně ne","Někdy",NA,NA,"Dlouhodobé","ne","ne","ne","ne","ano","ano","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ano","Ne","Ne","Ne","Ano","Někdy","Ano",NA,"Ano","Ne","Ne","Ano","Ne","Ne",40,20,70,30,20,30,20,10
"621","UK","Biol-Medic","Medicine","Ano","Větší",NA,"Ne","Ne","Ne","Ano","Ne","Ne","20 a více let","Docent","Do 500","Ne","Akademický pracovník do třídy AP3","Rozhodně ano","Spíše ano","Spíše ano","Spíše ne","Spíše ne","Spíše ano","Spíše ne","Spíše ne","Rozhodně ano","Spíše ano","Velmi často",NA,NA,"Dlouhodobé","ano","ne","ano","ne","ano","ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ano","Ne","Ne","Ano","Ne","Někdy","Ano","Ano","Ano","Ano","Ano","Ano",NA,"Ano",10,NA,30,10,20,10,10,30
"622","UK","Biol-Medic","Biology","Ano","Větší",NA,"Ne","Ne","Ne","Ne","Ne","Ne","20 a více let","Profesor","Do 1000","Ne","Akademický pracovník do třídy AP4","Spíše ne","Rozhodně ano","Spíše ano","Rozhodně ano","Spíše ne","Spíše ano","Spíše ano","Spíše ano","Spíše ano","Rozhodně ne","Někdy","Nehraje roli","Soukromé","Dlouhodobé","ne","ne","ne","ne","ne","ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Zřídka","Ano",NA,"Ano","Ne","Ne","Ano","Ano","Ano",90,NA,80,80,80,80,90,90
"623","UK","Mat-Fyz-Info","Materials","Ano","Menší","Není","Ne","Ne","Ne","Ano","Ne","Ne","10–19 let","Docent","Do 500","Ano","Akademický pracovník do třídy AP3","Spíše ano","Spíše ano","Spíše ano","Spíše ano","Spíše ne","Spíše ano","Spíše ne","Spíše ne","Spíše ano","Spíše ano","Velmi často","Veřejné","Soukromé","Dlouhodobé","ano","ne","ne","ne","ano","ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ano","Ano","Někdy","Ano","Ano","Ano","Ano","Ano","Ano","Ano","Ano",50,50,50,20,70,40,60,70
"624","UK","Mat-Fyz-Info","Other","Ano","Větší","Významná","Ne","Ne","Ne","Ano","Ne","Ne","10–19 let","Docent","Do 500","Ano","Akademický pracovník do třídy AP3","Spíše ne","Spíše ano","Spíše ano","Spíše ano","Spíše ne","Spíše ano","Spíše ano","Rozhodně ano","Rozhodně ano","Spíše ano","Velmi často","Veřejné","Veřejné","Dlouhodobé","ne","ne","ne","ne","ano","ano","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Zřídka","Ne",NA,"Ne",NA,"Ne","Ano","Ano","Ano",60,NA,30,80,40,60,70,70
"625","UK","Biol-Medic","Chemistry","Ano",NA,"Není","Ne","Ne","Ne","Ano","Ne","Ne","20 a více let","Profesor","Do 500","Ne","Akademický pracovník do třídy AP4","Spíše ne","Rozhodně ano","Spíše ano","Rozhodně ano","Spíše ne","Spíše ano","Spíše ne","Rozhodně ne","Rozhodně ano","Rozhodně ne",NA,NA,NA,"Dlouhodobé","ano","ano","ne","ano","ano","ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ano","Ne","Ne","Ano","Ne","Nikdy","Ano",NA,"Ano","Ne","Ne","Ano","Ne","Ano",20,10,80,80,20,80,50,10
"626","UK","Apl. fyzika","Physics","Ano","Větší",NA,"Ne","Ne","Ne","Ano","Ne","Ne","20 a více let","Profesor","Do 5000","Ne","Akademický pracovník do třídy AP4","Rozhodně ne","Rozhodně ano","Rozhodně ano","Spíše ne","Rozhodně ne","Spíše ano","Spíše ne","Rozhodně ne","Rozhodně ano","Rozhodně ne","Velmi často","Nehraje roli",NA,"Dlouhodobé","ne","ne","ano","ne","ano","ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ano","Ne","Ne","Ne","Ano","Někdy","Ano","Ano","Ne","Ne","Ne","Ne","Ne","Ne",NA,NA,NA,NA,60,60,20,NA
"627","UK","Mat-Fyz-Info","Math.","Ano","Menší",NA,"Ne","Ne","Ne","Ano","Ne","Ne","10–19 let","CSc./Ph.D.","Do 500","Ne","Vědecký pracovník do třídy VP2","Spíše ne","Spíše ne","Spíše ne","Spíše ano","Spíše ne","Spíše ano","Spíše ne","Spíše ne","Spíše ano","Spíše ano","Někdy","Veřejné",NA,NA,"ano","ne","ne","ne","ano","ano","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ano","Ne","Ne","Ne","Ne","Ne","Ano","Zřídka","Ano",NA,"Ano","Ne","Ne",NA,"Ne","Ne",50,NA,80,80,80,NA,80,80
"628","UK","Biol-Medic","Medicine","Ne","Větší","Významná","Ne","Ne","Ne","Ne","Ne","Ano","5–9 let","Mgr./Ing.","Do 100","Ne","Lektor L2","Rozhodně ne","Spíše ne","Spíše ne","Spíše ne","Rozhodně ne","Spíše ano","Spíše ano","Spíše ano","Spíše ano","Rozhodně ano","Vždy","Soukromé","Veřejné","Krátkodobé","ne","ano","ne","ne","ne","ano","Ano","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ano","Ano","Zřídka","Ano","Ano","Ano","Ano","Ano","Ano","Ano","Ano",60,70,70,50,50,60,60,40
"629","UK","Biol-Medic","Biology","Ano","Menší","Významná","Ne","Ne","Ne","Ano","Ne","Ne","10–19 let","Docent","Do 5000","Ne","Akademický pracovník do třídy AP4","Spíše ne","Rozhodně ano","Spíše ano","Spíše ano","Spíše ano","Rozhodně ano","Spíše ano","Spíše ne","Rozhodně ano","Spíše ne","Velmi často","Nehraje roli","Nehraje roli","Dlouhodobé","ano","ne","ne","ne","ne","ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ano","Ne","Ne","Ano","Ne","Zřídka","Ano","Ano","Ano","Ne","Ne","Ano",NA,"Ne",40,40,60,70,50,40,50,30
"630","UK","Biol-Medic","Biology","Ne","Větší",NA,"Ne","Ne","Ne","Ano","Ano","Ne","Méně než 5 let","Mgr./Ing.","Do 100","Ne","Lektor L1",NA,"Spíše ano","Spíše ano","Spíše ne","Rozhodně ne","Spíše ano","Spíše ano","Spíše ne","Spíše ne","Rozhodně ne","Někdy","Veřejné","Nehraje roli","Nehraje roli","ne","ne","ne","ne","ne","ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ano","Ne","Ne","Ne","Ano","Ne","Někdy","Ano",NA,"Ano","Ne","Ne","Ano","Ano","Ne",30,NA,70,70,80,0,60,0
"631","UK","Biol-Medic","Medicine","Ne","Menší",NA,"Ne","Ne","Ne","Ano","Ne","Ne","20 a více let","Docent","Do 500","Ne","Akademický pracovník do třídy AP3","Rozhodně ne","Spíše ano","Spíše ano","Rozhodně ano","Spíše ano",NA,"Spíše ano",NA,"Spíše ne","Rozhodně ne","Někdy",NA,NA,"Nehraje roli","ano","ne","ne","ne","ano","ano","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ano","Ne","Ano","Zřídka","Ano","Ano","Ano",NA,"Ano",NA,"Ano","Ne",60,NA,80,10,70,80,90,80
